query_index,method,rank,PaperID,similarity
94,raw,63,2416352854,0.46861696243286133
94,raw,64,2756958811,0.46858423948287964
94,raw,65,2791121833,0.4685225188732147
94,raw,66,2580551437,0.4683725833892822
94,raw,67,2397001501,0.46826988458633423
94,raw,68,2293453852,0.46825480461120605
94,raw,69,2311641264,0.4682430624961853
94,raw,70,2815284024,0.4680480360984802
94,raw,71,2536304549,0.46625378727912903
94,raw,72,2419369837,0.4660269021987915
94,raw,73,2338173395,0.4653589427471161
94,raw,74,2513938116,0.4647409915924072
94,raw,75,1738750316,0.4645400047302246
94,raw,76,2330085795,0.4643681049346924
94,raw,77,3133351540,0.4636991024017334
94,raw,78,2587674236,0.46335822343826294
94,raw,79,2553403779,0.4631860852241516
94,raw,80,2504729645,0.4624089300632477
94,raw,81,2560696228,0.4616640508174896
94,raw,82,2615755451,0.46133601665496826
94,raw,83,2992449969,0.46012863516807556
94,raw,84,2544613631,0.460091233253479
94,raw,85,2272569702,0.4600101113319397
94,raw,86,2530914642,0.4591975510120392
94,raw,87,2464507586,0.45912235975265503
94,raw,88,2529310626,0.45907527208328247
94,raw,89,2573837578,0.4582434892654419
94,raw,90,2626726355,0.45814961194992065
94,raw,91,2783720212,0.4574505090713501
94,raw,92,2439180214,0.45739811658859253
94,raw,93,2949418603,0.4573582112789154
94,raw,94,2547070756,0.45728304982185364
94,raw,95,2294465695,0.45719730854034424
94,raw,96,2395092354,0.456364244222641
94,raw,97,2903914708,0.4561098515987396
94,raw,98,2525679651,0.4556443691253662
94,raw,99,2561138023,0.4550698697566986
94,raw,100,2471915850,0.45434123277664185
95,raw,1,2508710268,0.5805686116218567
95,raw,2,2326224252,0.5249099731445312
95,raw,3,2181856310,0.5229103565216064
95,raw,4,2440183247,0.5192122459411621
95,raw,5,2597876642,0.5192122459411621
95,raw,6,2315474829,0.5156641602516174
95,raw,7,2283606770,0.5152472257614136
95,raw,8,2743508538,0.5151644349098206
95,raw,9,2263839430,0.5140714049339294
95,raw,10,2419343167,0.510427713394165
95,raw,11,2463475103,0.5064614415168762
95,raw,12,2344890980,0.5032335519790649
95,raw,13,2417371563,0.5008776783943176
95,raw,14,2515491675,0.5007389783859253
95,raw,15,2414264172,0.4988899827003479
95,raw,16,2496492870,0.49497517943382263
95,raw,17,2343258001,0.49472299218177795
95,raw,18,2407318071,0.4940515160560608
95,raw,19,2289140060,0.4915615916252136
95,raw,20,2515247316,0.4902750849723816
95,raw,21,2523227991,0.4885313808917999
95,raw,22,2290845923,0.4879102110862732
95,raw,23,2398937844,0.48643410205841064
95,raw,24,3004141136,0.48563152551651
95,raw,25,2777680542,0.4852932393550873
95,raw,26,2792657598,0.48377156257629395
95,raw,27,2515131605,0.4816417098045349
95,raw,28,2102481302,0.4809138774871826
95,raw,29,2857640546,0.48022234439849854
95,raw,30,2555645279,0.4784584045410156
95,raw,31,2745953754,0.47639763355255127
95,raw,32,2344650662,0.4756052494049072
95,raw,33,2343625457,0.47477132081985474
95,raw,34,2285239529,0.4716535806655884
95,raw,35,2795397749,0.47114092111587524
95,raw,36,2602884382,0.471096932888031
95,raw,37,2607584395,0.47008687257766724
95,raw,38,2536987917,0.46851569414138794
95,raw,39,2567253780,0.4667844772338867
95,raw,40,2886378440,0.4662390351295471
95,raw,41,2347175827,0.4659999907016754
95,raw,42,2571791972,0.4656081199645996
95,raw,43,2895293063,0.46557098627090454
95,raw,44,2525552184,0.46481016278266907
95,raw,45,2300946386,0.46237897872924805
95,raw,46,2338476686,0.4614839553833008
95,raw,47,2409841838,0.46054792404174805
95,raw,48,2460318958,0.4601272940635681
95,raw,49,2849027708,0.4596410393714905
95,raw,50,2529651707,0.4593700170516968
95,raw,51,2737984127,0.4593561887741089
95,raw,52,2607486241,0.4592282474040985
95,raw,53,2509380364,0.4582003951072693
95,raw,54,2397281401,0.458065003156662
95,raw,55,2913153485,0.4576527178287506
95,raw,56,2345060835,0.4560126066207886
95,raw,57,2557136855,0.45553770661354065
95,raw,58,2428569594,0.4551449716091156
95,raw,59,2765192772,0.45444199442863464
95,raw,60,2318478115,0.4541194438934326
95,raw,61,2588190917,0.4533437490463257
95,raw,62,1120637598,0.45333024859428406
95,raw,63,2549675043,0.4530446529388428
95,raw,64,2259670429,0.4529474675655365
95,raw,65,2875307374,0.4495508074760437
95,raw,66,2528373870,0.44897544384002686
95,raw,67,2488481570,0.44824638962745667
95,raw,68,2510574988,0.44734394550323486
95,raw,69,2486401632,0.4471224546432495
95,raw,70,2471120362,0.44702374935150146
95,raw,71,1171892650,0.4466230869293213
95,raw,72,2523701695,0.44640758633613586
95,raw,73,2294702552,0.4450981616973877
95,raw,74,1922070671,0.4444023370742798
95,raw,75,2551623460,0.4439759850502014
95,raw,76,2196469775,0.4437373876571655
95,raw,77,2802478505,0.443669855594635
95,raw,78,2560545959,0.44353175163269043
95,raw,79,2277121252,0.44308021664619446
95,raw,80,2566662818,0.44238197803497314
95,raw,81,2533853147,0.4423674941062927
95,raw,82,2557158013,0.4418249726295471
95,raw,83,2519560444,0.44181251525878906
95,raw,84,2513698684,0.44134730100631714
95,raw,85,2293981629,0.44040605425834656
95,raw,86,2340586322,0.44009947776794434
95,raw,87,2288985742,0.43954208493232727
95,raw,88,2851550563,0.4395015835762024
95,raw,89,1875046060,0.4390231966972351
95,raw,90,2600319746,0.43895116448402405
95,raw,91,2478815458,0.4386141896247864
95,raw,92,2234868548,0.43839389085769653
95,raw,93,2404777816,0.4383731484413147
95,raw,94,2396593668,0.437468945980072
95,raw,95,2398495305,0.437455952167511
95,raw,96,2595165352,0.43707987666130066
95,raw,97,2517303485,0.43703287839889526
95,raw,98,2878495333,0.4369405508041382
95,raw,99,2175728817,0.43684083223342896
95,raw,100,2594001532,0.4368093013763428
96,raw,1,2608524763,0.6558208465576172
96,raw,2,2467139841,0.6531249284744263
96,raw,3,2261339442,0.6484289765357971
96,raw,4,2575166656,0.6472178101539612
96,raw,5,2581468923,0.6426452398300171
96,raw,6,2331516006,0.6406355500221252
96,raw,7,2565304932,0.634537398815155
96,raw,8,2461038954,0.6295270919799805
96,raw,9,2510479859,0.6293709874153137
96,raw,10,2525489984,0.6247177124023438
96,raw,11,2258432161,0.6232969760894775
96,raw,12,2408470734,0.6216604709625244
96,raw,13,2571921064,0.6210600733757019
96,raw,14,2563243562,0.6195120215415955
96,raw,15,2577143758,0.6156228184700012
96,raw,16,2589924920,0.6149681806564331
96,raw,17,2351700241,0.6131072044372559
96,raw,18,2413018237,0.6119482517242432
96,raw,19,2566075361,0.6100195646286011
96,raw,20,2507558179,0.609871506690979
96,raw,21,2186998007,0.6088584661483765
96,raw,22,2245342439,0.6025177240371704
96,raw,23,2258784112,0.6024013757705688
96,raw,24,2526851073,0.6017584800720215
96,raw,25,2502454525,0.6008305549621582
96,raw,26,2584267736,0.6004934310913086
96,raw,27,2507093950,0.5995955467224121
96,raw,28,2531785435,0.5989418625831604
96,raw,29,2512873174,0.5978686809539795
96,raw,30,2584056453,0.5949453115463257
96,raw,31,1983813735,0.5923725366592407
96,raw,32,2580275522,0.590762734413147
96,raw,33,2507024440,0.5878180265426636
96,raw,34,2438302188,0.5871103405952454
96,raw,35,2293978670,0.5863333940505981
96,raw,36,2564491319,0.5853873491287231
96,raw,37,2997164141,0.5852164626121521
96,raw,38,2557602664,0.5845308303833008
96,raw,39,2417781097,0.5843742489814758
96,raw,40,2475386006,0.5836998224258423
96,raw,41,2562750855,0.5810325741767883
96,raw,42,2565375672,0.5793551802635193
96,raw,43,2346149155,0.5777041912078857
96,raw,44,2531147993,0.5754776000976562
96,raw,45,2487574842,0.5748445391654968
96,raw,46,2513573148,0.5722060203552246
96,raw,47,2602936166,0.5718218684196472
96,raw,48,2769058508,0.5712099671363831
96,raw,49,2591213139,0.5694290995597839
96,raw,50,2586472921,0.5686438679695129
96,raw,51,2561316248,0.5684410333633423
96,raw,52,2467634806,0.5684396028518677
96,raw,53,2868510529,0.566482663154602
96,raw,54,2406293530,0.5656164884567261
96,raw,55,2442436973,0.5630735754966736
96,raw,56,2327866891,0.5614129304885864
96,raw,57,2223334459,0.5602848529815674
96,raw,58,2524253897,0.5596361756324768
96,raw,59,2258752794,0.55897057056427
96,raw,60,2470196046,0.5579402446746826
96,raw,61,2543396720,0.5577797889709473
96,raw,62,2329110733,0.5576609969139099
96,raw,63,2587030768,0.556846022605896
96,raw,64,2395189617,0.5567866563796997
96,raw,65,2238828758,0.5556203722953796
96,raw,66,2522816225,0.5553052425384521
96,raw,67,2584029780,0.5552297830581665
96,raw,68,2518913171,0.5551646947860718
96,raw,69,2264711506,0.5549947023391724
96,raw,70,2321792379,0.5547049045562744
96,raw,71,2487611123,0.5544655323028564
96,raw,72,2498364669,0.554435133934021
96,raw,73,2563795851,0.5541326403617859
96,raw,74,2579276569,0.5517423748970032
96,raw,75,2826563391,0.5510015487670898
96,raw,76,2264583077,0.54853355884552
96,raw,77,1907073173,0.5483015775680542
96,raw,78,2468543584,0.5482557415962219
96,raw,79,2582005900,0.5471621751785278
96,raw,80,2368393312,0.5457179546356201
96,raw,81,2398728474,0.5456349849700928
96,raw,82,2528951577,0.5455564856529236
96,raw,83,2573744192,0.5455458164215088
96,raw,84,1479266883,0.5452132225036621
96,raw,85,1953888131,0.545182466506958
96,raw,86,2444240299,0.5438425540924072
96,raw,87,2545907682,0.5427495241165161
96,raw,88,2516304395,0.5422848463058472
96,raw,89,2038087198,0.5422806739807129
96,raw,90,2319531193,0.5422090291976929
96,raw,91,2486570007,0.5420339107513428
96,raw,92,2278578715,0.5415875911712646
96,raw,93,2520412953,0.5415835976600647
96,raw,94,2563703450,0.5413272380828857
96,raw,95,2410213821,0.5408921241760254
96,raw,96,2542269987,0.5407119393348694
96,raw,97,2477979577,0.5394899845123291
96,raw,98,2325731383,0.5393920540809631
96,raw,99,2561450502,0.5390068292617798
96,raw,100,2351337440,0.5388588905334473
97,raw,1,2783905540,0.6659044623374939
97,raw,2,2723034123,0.6516594290733337
97,raw,3,2337481356,0.6353147625923157
97,raw,4,2284135410,0.6350558400154114
97,raw,5,2296686510,0.6325448155403137
97,raw,6,2548402368,0.6268022060394287
97,raw,7,2467099554,0.6250694990158081
97,raw,8,3112760485,0.6244514584541321
97,raw,9,2484002648,0.6203768849372864
97,raw,10,1803695789,0.6099674105644226
97,raw,11,2294615053,0.6060075759887695
97,raw,12,2500263913,0.6036955714225769
97,raw,13,2334867182,0.6026561260223389
97,raw,14,2336457744,0.602475106716156
97,raw,15,2515865519,0.602475106716156
97,raw,16,2251072313,0.5998328328132629
97,raw,17,2581696300,0.5990829467773438
97,raw,18,1905193667,0.5975112915039062
97,raw,19,2028197071,0.5962782502174377
97,raw,20,1884775668,0.5920472145080566
97,raw,21,2571756728,0.5917533040046692
97,raw,22,2136539597,0.5906563401222229
97,raw,23,2591880876,0.5900916457176208
97,raw,24,2756703098,0.5895540714263916
97,raw,25,2778937281,0.587700605392456
97,raw,26,2481810128,0.5877000689506531
97,raw,27,2402261827,0.5871170163154602
97,raw,28,2341944968,0.5851576328277588
97,raw,29,2580840793,0.5848256349563599
97,raw,30,2209306103,0.5838845372200012
97,raw,31,2612777353,0.5817168951034546
97,raw,32,2490776271,0.5804132223129272
97,raw,33,2546472991,0.5793370008468628
97,raw,34,2298622089,0.5750548839569092
97,raw,35,2199439491,0.5744034051895142
97,raw,36,1966367013,0.5743672251701355
97,raw,37,2106955184,0.573980450630188
97,raw,38,1868890750,0.5735085010528564
97,raw,39,2118061583,0.5720182061195374
97,raw,40,2542440154,0.5714830160140991
97,raw,41,2507552239,0.5705574750900269
97,raw,42,2586127761,0.5701128244400024
97,raw,43,2474961737,0.5693448185920715
97,raw,44,2273799916,0.5673574805259705
97,raw,45,2914234521,0.5671998262405396
97,raw,46,2175313422,0.5657380223274231
97,raw,47,2557582447,0.5647905468940735
97,raw,48,2787346912,0.5640932321548462
97,raw,49,2222841107,0.5626589059829712
97,raw,50,2555630785,0.5605692863464355
97,raw,51,2531251127,0.5600807666778564
97,raw,52,2274768095,0.5600420236587524
97,raw,53,2036077968,0.5594188570976257
97,raw,54,2561878979,0.5588772296905518
97,raw,55,2404720960,0.5585126280784607
97,raw,56,2562101049,0.5581725239753723
97,raw,57,2509800346,0.5569829344749451
97,raw,58,2328546126,0.5559970140457153
97,raw,59,2554371092,0.5552080273628235
97,raw,60,2011292526,0.554256021976471
97,raw,61,2498686302,0.5532716512680054
97,raw,62,2296854186,0.553006649017334
97,raw,63,2340971272,0.5521660447120667
97,raw,64,2902093491,0.5521657466888428
97,raw,65,2512039935,0.5520192384719849
97,raw,66,2296451965,0.5518480539321899
97,raw,67,2207465447,0.5510373711585999
97,raw,68,2571804154,0.5509064197540283
97,raw,69,2527616454,0.5500949025154114
97,raw,70,2480596320,0.5499580502510071
97,raw,71,2290947883,0.5485829710960388
97,raw,72,2781404883,0.5482323169708252
97,raw,73,2338240224,0.546814501285553
97,raw,74,2295941708,0.5466589331626892
97,raw,75,2765960549,0.5465179681777954
97,raw,76,2523043834,0.5460808277130127
97,raw,77,2343623052,0.5447816252708435
97,raw,78,2768062142,0.5445929169654846
97,raw,79,2560618913,0.5442669987678528
97,raw,80,2533956707,0.5439947843551636
97,raw,81,2887592318,0.543787956237793
97,raw,82,2183740711,0.5437461137771606
97,raw,83,2472477235,0.5431904792785645
97,raw,84,2743843707,0.5429033637046814
97,raw,85,2285667894,0.5421071648597717
97,raw,86,2464948348,0.5419442057609558
97,raw,87,2546621630,0.5419270992279053
97,raw,88,2739905459,0.541805624961853
97,raw,89,3101771914,0.5417811870574951
97,raw,90,2401434188,0.541772186756134
97,raw,91,2576456990,0.5398401618003845
97,raw,92,2296812120,0.539562463760376
97,raw,93,1999027344,0.5388691425323486
97,raw,94,2521732939,0.538700520992279
97,raw,95,2560443315,0.5386200547218323
97,raw,96,2548084905,0.5382964611053467
97,raw,97,2307620174,0.5374693870544434
97,raw,98,2583200554,0.5364771485328674
97,raw,99,1655010753,0.5364314913749695
97,raw,100,2344059805,0.5362410545349121
98,raw,1,1804185641,0.7184663414955139
98,raw,2,2552110161,0.7174487709999084
98,raw,3,2470886131,0.6871609687805176
98,raw,4,2298132870,0.667545735836029
98,raw,5,2470697741,0.6548337340354919
98,raw,6,2475370544,0.6385838389396667
98,raw,7,2520693310,0.6374896764755249
98,raw,8,2293326301,0.6366606950759888
98,raw,9,2464092323,0.6321829557418823
98,raw,10,2567238661,0.6308457851409912
98,raw,11,2465890977,0.6282147169113159
98,raw,12,2292651167,0.6229012608528137
98,raw,13,2280232957,0.6113148927688599
98,raw,14,2335991213,0.6082445383071899
98,raw,15,2316039128,0.6067818999290466
98,raw,16,2344157737,0.6057521104812622
98,raw,17,2470125266,0.6035135984420776
98,raw,18,2546608740,0.6004273891448975
98,raw,19,2469349093,0.6002923846244812
98,raw,20,2829541465,0.5998880863189697
98,raw,21,2472763413,0.5976837873458862
98,raw,22,2883424861,0.5959027409553528
98,raw,23,2345224248,0.5904760360717773
98,raw,24,2294774209,0.5887585282325745
98,raw,25,2469671533,0.586495041847229
98,raw,26,2461759109,0.5824530124664307
98,raw,27,2329205749,0.5787964463233948
98,raw,28,2473940183,0.5785374641418457
98,raw,29,2471861985,0.5779951214790344
98,raw,30,2413440343,0.5772819519042969
98,raw,31,2306848378,0.5771836042404175
98,raw,32,2495447041,0.5765827894210815
98,raw,33,2471632323,0.5761321783065796
98,raw,34,2500750646,0.5761023759841919
98,raw,35,2346240600,0.5731456279754639
98,raw,36,2271735174,0.5729877948760986
98,raw,37,2516113677,0.5725465416908264
98,raw,38,2532382528,0.5695034861564636
98,raw,39,2474668653,0.5675076246261597
98,raw,40,2328646621,0.5664214491844177
98,raw,41,2289815117,0.5660138130187988
98,raw,42,2197591001,0.5643718242645264
98,raw,43,2473770678,0.5639423131942749
98,raw,44,2463375284,0.5635243654251099
98,raw,45,2465505417,0.5635243654251099
98,raw,46,2473715523,0.5635243654251099
98,raw,47,2467241286,0.5630946755409241
98,raw,48,2310586570,0.5617890357971191
98,raw,49,2322709450,0.5617820024490356
98,raw,50,2467637646,0.5604185461997986
98,raw,51,2766897455,0.5591320991516113
98,raw,52,2890094320,0.5583382248878479
98,raw,53,2963901460,0.5549383163452148
98,raw,54,2474340890,0.5541911125183105
98,raw,55,2530054189,0.5527306795120239
98,raw,56,2508912150,0.5524395704269409
98,raw,57,2464545979,0.5506784915924072
98,raw,58,2472153569,0.5506159663200378
98,raw,59,2463619718,0.5505174398422241
98,raw,60,2300762326,0.5496039390563965
98,raw,61,2517323418,0.5478838086128235
98,raw,62,2460173101,0.5473203659057617
98,raw,63,2508898741,0.5467464923858643
98,raw,64,2363821717,0.5464081764221191
98,raw,65,2465629031,0.5461000204086304
98,raw,66,3028812878,0.5443994998931885
98,raw,67,2503751274,0.54227614402771
98,raw,68,2820192564,0.5412030220031738
98,raw,69,2328717335,0.5392892360687256
98,raw,70,2554111512,0.5383952260017395
98,raw,71,2226061686,0.5371610522270203
98,raw,72,2867315852,0.5367117524147034
98,raw,73,2499140821,0.5349550843238831
98,raw,74,2530586285,0.5346636176109314
98,raw,75,3048244895,0.5346095561981201
98,raw,76,2174357492,0.5340681076049805
98,raw,77,2510936512,0.5331326127052307
98,raw,78,2479686194,0.5330893993377686
98,raw,79,2786148209,0.5319352149963379
98,raw,80,2331373795,0.5315578579902649
98,raw,81,2407065263,0.530957043170929
98,raw,82,2463896968,0.5286199450492859
98,raw,83,2461335443,0.5286199450492859
98,raw,84,2587681779,0.5282694697380066
98,raw,85,2507148679,0.5282340049743652
98,raw,86,2278629921,0.5273365378379822
98,raw,87,2263363962,0.5267563462257385
98,raw,88,2516818511,0.5244578719139099
98,raw,89,2398303442,0.524120569229126
98,raw,90,2936847869,0.5238427519798279
98,raw,91,2471014074,0.5235985517501831
98,raw,92,2473199853,0.5234252214431763
98,raw,93,2478164317,0.523063063621521
98,raw,94,2466852117,0.5226308107376099
98,raw,95,2492327880,0.5215106010437012
98,raw,96,2465722810,0.521263599395752
98,raw,97,2474850858,0.5193008780479431
98,raw,98,3030277050,0.519286036491394
98,raw,99,1930022747,0.5189502239227295
98,raw,100,2463418702,0.5185424089431763
99,raw,1,2558100621,0.6468928456306458
99,raw,2,2594042842,0.644903302192688
99,raw,3,2749151324,0.6348985433578491
99,raw,4,2347113980,0.6293401122093201
99,raw,5,2345525111,0.6280009746551514
99,raw,6,2395158906,0.626919150352478
99,raw,7,2560574175,0.6189368963241577
99,raw,8,2396413273,0.6150907278060913
99,raw,9,2554060357,0.6137609481811523
99,raw,10,2585165135,0.6077072620391846
99,raw,11,2520246426,0.6021352410316467
99,raw,12,2548925485,0.6012604236602783
99,raw,13,2395092354,0.6002463102340698
99,raw,14,2569155786,0.5966089963912964
99,raw,15,2550168561,0.5965899229049683
99,raw,16,2296675358,0.5955482125282288
99,raw,17,2547070756,0.5947800278663635
99,raw,18,2560326325,0.5933273434638977
99,raw,19,2558036312,0.5913423299789429
99,raw,20,2548312604,0.5905453562736511
99,raw,21,2418324151,0.5826900601387024
99,raw,22,2471915850,0.5775736570358276
99,raw,23,2563502399,0.5750802755355835
99,raw,24,2464507586,0.5736454129219055
99,raw,25,2561226286,0.5722007751464844
99,raw,26,2583929941,0.5680559873580933
99,raw,27,2494429084,0.5665731430053711
99,raw,28,2547921186,0.5665194988250732
99,raw,29,2608801556,0.5653606653213501
99,raw,30,3143019652,0.5649513006210327
99,raw,31,2475089001,0.5633288025856018
99,raw,32,1940829539,0.561817467212677
99,raw,33,2593877534,0.5590874552726746
99,raw,34,2554716748,0.5585179328918457
99,raw,35,2550682682,0.5567564964294434
99,raw,36,2346973919,0.5547769069671631
99,raw,37,2529756767,0.5530765056610107
99,raw,38,3011076346,0.5526637434959412
99,raw,39,2339351076,0.5515809655189514
99,raw,40,2762746567,0.5512598156929016
99,raw,41,2587798279,0.5511254072189331
99,raw,42,2314126200,0.5508971810340881
99,raw,43,2791121833,0.5504177212715149
99,raw,44,2564143855,0.5493966341018677
99,raw,45,2177992799,0.5474087595939636
99,raw,46,2912480889,0.5466309785842896
99,raw,47,2483233460,0.5463111400604248
99,raw,48,2282274396,0.5456096529960632
99,raw,49,2516807649,0.5451787710189819
99,raw,50,2345497151,0.5439906120300293
99,raw,51,2419369837,0.542275071144104
99,raw,52,2426161277,0.5414165258407593
99,raw,53,2300844535,0.5408163070678711
99,raw,54,2552033731,0.5382820963859558
99,raw,55,2757114917,0.5380682945251465
99,raw,56,2547608428,0.5372999310493469
99,raw,57,2406574375,0.5371214747428894
99,raw,58,2345847093,0.5365409851074219
99,raw,59,3149331521,0.5362552404403687
99,raw,60,2583808716,0.5360067486763
99,raw,61,2334511230,0.5335596203804016
99,raw,62,2554290987,0.5335010290145874
99,raw,63,176894420,0.5333257913589478
99,raw,64,2553910175,0.5328251719474792
99,raw,65,2585889862,0.5318022966384888
99,raw,66,2579158828,0.5307413935661316
99,raw,67,2341851181,0.5304639339447021
99,raw,68,2594171143,0.530251681804657
99,raw,69,2490238977,0.5289574861526489
99,raw,70,2516933360,0.5274742245674133
99,raw,71,2560180317,0.5252400636672974
99,raw,72,2776279406,0.5251296162605286
99,raw,73,2342329995,0.5243649482727051
99,raw,74,2529310626,0.5236229300498962
99,raw,75,2320916585,0.5214623808860779
99,raw,76,2549267892,0.5213766098022461
99,raw,77,2569392408,0.5207758545875549
99,raw,78,2327670448,0.5197178721427917
99,raw,79,2561417994,0.5184863805770874
99,raw,80,2555928548,0.5150139927864075
99,raw,81,2295456655,0.5148229002952576
99,raw,82,2475728837,0.5141479969024658
99,raw,83,2407519620,0.5135698914527893
99,raw,84,2408762738,0.5135455131530762
99,raw,85,2992449969,0.5129485130310059
99,raw,86,2525679651,0.5122694969177246
99,raw,87,2272569702,0.5115999579429626
99,raw,88,2602417554,0.5093073844909668
99,raw,89,2464510183,0.5086449384689331
99,raw,90,2520668597,0.5080006122589111
99,raw,91,3160720521,0.5075706243515015
99,raw,92,2600504885,0.5075349807739258
99,raw,93,764127895,0.5073934197425842
99,raw,94,2610445214,0.5072811841964722
99,raw,95,2739225587,0.5072811841964722
99,raw,96,2587704354,0.50716233253479
99,raw,97,2508431965,0.505458652973175
99,raw,98,2608490157,0.504307746887207
99,raw,99,2346286924,0.503574788570404
99,raw,100,1955211512,0.5034571290016174
0,tot,1,2473167446,0.6777715682983398
0,tot,2,2552678868,0.6615995764732361
0,tot,3,2902093491,0.6439869403839111
0,tot,4,2533304691,0.63722163438797
0,tot,5,2478417379,0.6324810981750488
0,tot,6,2525399787,0.6232987642288208
0,tot,7,2587839798,0.617733895778656
0,tot,8,2472477235,0.6175733804702759
0,tot,9,2556753023,0.6172796487808228
0,tot,10,2562588878,0.6134942173957825
0,tot,11,2466057905,0.60994952917099
0,tot,12,2492967162,0.6078161597251892
0,tot,13,2751972910,0.5959564447402954
0,tot,14,2489231608,0.5949116945266724
0,tot,15,2300479378,0.5946815609931946
0,tot,16,2475942371,0.5907667875289917
0,tot,17,2738534469,0.5877118706703186
0,tot,18,2537232385,0.5874147415161133
0,tot,19,2343633027,0.58470219373703
0,tot,20,2759472946,0.5845939517021179
0,tot,21,2315393516,0.5832147002220154
0,tot,22,2396026310,0.5820134878158569
0,tot,23,2529643570,0.581092119216919
0,tot,24,2560689695,0.5803504586219788
0,tot,25,2533388555,0.5802440643310547
0,tot,26,2532948164,0.5786474347114563
0,tot,27,2554961386,0.5763740539550781
0,tot,28,2499243006,0.575237512588501
0,tot,29,2342754550,0.5749110579490662
0,tot,30,2573731343,0.5739654898643494
0,tot,31,2584557204,0.5739654898643494
0,tot,32,2556296660,0.5737894773483276
0,tot,33,2766902118,0.5723227858543396
0,tot,34,2589906548,0.5708271265029907
0,tot,35,2548691676,0.5706989765167236
0,tot,36,2156995885,0.5697049498558044
0,tot,37,2613977574,0.5696852207183838
0,tot,38,2541668478,0.5696532130241394
0,tot,39,2554162271,0.5681890249252319
0,tot,40,2583628948,0.5675486326217651
0,tot,41,2410423566,0.5667557120323181
0,tot,42,2509568496,0.566685140132904
0,tot,43,2554431896,0.565930962562561
0,tot,44,2586610289,0.5618987083435059
0,tot,45,2555952076,0.5614171624183655
0,tot,46,2594857399,0.5613440275192261
0,tot,47,2395748753,0.5613002777099609
0,tot,48,3101771914,0.5594679117202759
0,tot,49,2542440154,0.5590924024581909
0,tot,50,2195311095,0.5582535862922668
0,tot,51,2551476953,0.5580698847770691
0,tot,52,2555984955,0.5575767755508423
0,tot,53,2290472175,0.5563631057739258
0,tot,54,2591639518,0.5560490489006042
0,tot,55,2552642248,0.5552316904067993
0,tot,56,2593577182,0.5543438792228699
0,tot,57,2345210182,0.5542517900466919
0,tot,58,2190781736,0.5527852773666382
0,tot,59,2519590959,0.5520703196525574
0,tot,60,2611386767,0.5519681572914124
0,tot,61,2734495260,0.5518561601638794
0,tot,62,2573739847,0.551292896270752
0,tot,63,2582174372,0.5509808659553528
0,tot,64,2533802684,0.5504131317138672
0,tot,65,2601076665,0.5502907037734985
0,tot,66,2589459946,0.5498862266540527
0,tot,67,2393733645,0.5486206412315369
0,tot,68,2343983343,0.5480557680130005
0,tot,69,2302877473,0.5471137166023254
0,tot,70,2336207438,0.5468317866325378
0,tot,71,2467412427,0.5468204021453857
0,tot,72,2589185821,0.5467491745948792
0,tot,73,2887825403,0.5459623336791992
0,tot,74,2761666362,0.5450336933135986
0,tot,75,2767828823,0.5433046817779541
0,tot,76,2421079906,0.543103039264679
0,tot,77,2513891766,0.5428570508956909
0,tot,78,2470591110,0.542763888835907
0,tot,79,3158234031,0.5427489280700684
0,tot,80,2538622217,0.5426602363586426
0,tot,81,2285116470,0.5419499278068542
0,tot,82,2386728016,0.5418224334716797
0,tot,83,2281267921,0.5410828590393066
0,tot,84,2474307714,0.5398549437522888
0,tot,85,2916560674,0.5397395491600037
0,tot,86,2478248559,0.5393144488334656
0,tot,87,2464333665,0.5391198992729187
0,tot,88,2559745259,0.5388530492782593
0,tot,89,2566729380,0.5386831164360046
0,tot,90,2556262614,0.5384734869003296
0,tot,91,2407587879,0.5383530855178833
0,tot,92,2501096465,0.5382623076438904
0,tot,93,2233494430,0.537848711013794
0,tot,94,2503746930,0.5374690890312195
0,tot,95,2583416749,0.5371262431144714
0,tot,96,2592295933,0.5369076132774353
0,tot,97,2924446805,0.5361677408218384
0,tot,98,2519598732,0.5358895659446716
0,tot,99,2276217657,0.5358748435974121
0,tot,100,2278235238,0.5351687669754028
1,tot,1,2512596095,0.6289458274841309
1,tot,2,2514933323,0.6197752952575684
1,tot,3,2616503158,0.5613105297088623
1,tot,4,2519622358,0.5602103471755981
1,tot,5,2293820287,0.5548230409622192
1,tot,6,3124294266,0.5548230409622192
1,tot,7,3165398923,0.5518255233764648
1,tot,8,2530022768,0.544048011302948
1,tot,9,2337758870,0.5436180830001831
1,tot,10,2584702185,0.5432002544403076
1,tot,11,2585765136,0.5418130159378052
1,tot,12,2341118336,0.5414183139801025
1,tot,13,2528020393,0.5413578748703003
1,tot,14,2490293992,0.5381494760513306
1,tot,15,2981193292,0.5323303937911987
1,tot,16,2259718314,0.5305399298667908
1,tot,17,1925807030,0.529404878616333
1,tot,18,2314802873,0.5292868614196777
1,tot,19,63059756,0.5282814502716064
1,tot,20,2541826128,0.5270669460296631
1,tot,21,2527364243,0.5247973203659058
1,tot,22,2514628983,0.5229939222335815
1,tot,23,2586627825,0.5169811248779297
1,tot,24,3125456083,0.5108853578567505
1,tot,25,2526194309,0.5108853578567505
1,tot,26,3150468298,0.5077818632125854
1,tot,27,3144775900,0.5069584250450134
1,tot,28,3121723280,0.5069584250450134
1,tot,29,3125131039,0.5064573287963867
1,tot,30,2555597465,0.5064573287963867
